0	29
9	1
11	2
12	4
13	2
15	1
16	1
17	1
19	1
21	1
22	2
23	1
24	3
25	2
26	3
27	6
28	1
29	3
30	4
31	1
32	1
33	2
34	3
35	2
36	2
37	2
38	2
39	1
40	2
41	1
42	3
43	1
44	4
45	3
46	1
47	1
48	3
50	2
52	4
53	1
54	1
55	3
57	1
60	1
61	3
62	1
64	1
66	3
69	1
73	1
77	1
89	1
94	2
100	0
